,upward,leftward,rightward,avoid,push
0,1.6002470355731762,1.6002470355731762,1.6002470355731762,1.6002470355731762,1.6002470355731762
1,1.5265470004724164,1.5265470004724164,1.5265470004724164,1.5265470004724164,1.5265470004724164
2,0.7418472468917109,0.7418472468917109,0.7418472468917109,0.7418472468917109,0.7418472468917109
3,1.445511669658943,1.445511669658943,1.445511669658943,1.445511669658943,1.445511669658943
4,0.4299178725068785,0.4299178725068785,0.4299178725068785,0.4299178725068785,0.4299178725068785
5,0.39005484460701034,0.39005484460701034,0.39005484460701034,0.39005484460701034,0.39005484460701034
6,1.2543093270366574,1.2543093270366574,1.2543093270366574,1.2543093270366574,1.2543093270366574
7,1.643674089068879,1.643674089068879,1.643674089068879,1.643674089068879,1.643674089068879
8,1.2732242617718108,1.2732242617718108,1.2732242617718108,1.2732242617718108,1.2732242617718108
9,1.4673190714611342,1.4673190714611342,1.4673190714611342,1.4673190714611342,1.4673190714611342
10,0.7751098096632779,0.7751098096632779,0.7751098096632779,0.7751098096632779,0.7751098096632779
11,0.8522763578274967,0.8522763578274967,0.8522763578274967,0.8522763578274967,0.8522763578274967
12,-0.012500000000000377,-0.012500000000000377,-0.012500000000000377,-0.012500000000000377,-0.012500000000000377
13,-0.007600000000000926,-0.007600000000000926,-0.007600000000000926,-0.007600000000000926,-0.007600000000000926
14,-0.004100000000000755,-0.004100000000000755,-0.004100000000000755,-0.004100000000000755,-0.004100000000000755
15,-0.0027000000000002478,-0.0027000000000002478,-0.0027000000000002478,-0.0027000000000002478,-0.0027000000000002478
16,0.3911949685534908,0.3911949685534908,0.3911949685534908,0.3911949685534908,0.3911949685534908
17,0.005699999999998942,0.005699999999998942,0.005699999999998942,0.005699999999998942,0.005699999999998942
18,0.0035999999999995163,0.0035999999999995163,0.0035999999999995163,0.0035999999999995163,0.0035999999999995163
19,0.0007999999999991557,0.0007999999999991557,0.0007999999999991557,0.0007999999999991557,0.0007999999999991557
20,0.3929673484033024,0.3929673484033024,0.3929673484033024,0.3929673484033024,0.3929673484033024
21,-0.001300000000000833,-0.001300000000000833,-0.001300000000000833,-0.001300000000000833,-0.001300000000000833
22,-0.0076000000000004345,-0.0076000000000004345,-0.0076000000000004345,-0.0076000000000004345,-0.0076000000000004345
23,0.3662680267323246,0.3662680267323246,0.3662680267323246,0.3662680267323246,0.3662680267323246
24,0.7866739686017092,0.7866739686017092,0.7866739686017092,0.7866739686017092,0.7866739686017092
25,-0.005500000000000589,-0.005500000000000589,-0.005500000000000589,-0.005500000000000589,-0.005500000000000589
26,0.007800000000000684,0.007800000000000684,0.007800000000000684,0.007800000000000684,0.007800000000000684
27,0.37962767825787547,0.37962767825787547,0.37962767825787547,0.37962767825787547,0.37962767825787547
28,0.8736546184739207,0.8736546184739207,0.8736546184739207,0.8736546184739207,0.8736546184739207
29,-0.009700000000000413,-0.009700000000000413,-0.009700000000000413,-0.009700000000000413,-0.009700000000000413
30,0.8915732669157928,0.8915732669157928,0.8915732669157928,0.8915732669157928,0.8915732669157928
31,1.696402502606941,1.696402502606941,1.696402502606941,1.696402502606941,1.696402502606941
32,0.4136583550428627,0.4136583550428627,0.4136583550428627,0.4136583550428627,0.4136583550428627
33,1.366879795396467,1.366879795396467,1.366879795396467,1.366879795396467,1.366879795396467
34,1.1177282377919862,1.1177282377919862,1.1177282377919862,1.1177282377919862,1.1177282377919862
35,0.7820751208628338,0.7820751208628338,0.7820751208628338,0.7820751208628338,0.7820751208628338
36,0.39442669506567357,0.39442669506567357,0.39442669506567357,0.39442669506567357,0.39442669506567357
37,0.8643168316832249,0.8643168316832249,0.8643168316832249,0.8643168316832249,0.8643168316832249
38,0.8115369873515069,0.8115369873515069,0.8115369873515069,0.8115369873515069,0.8115369873515069
39,1.6272545090180917,1.6272545090180917,1.6272545090180917,1.6272545090180917,1.6272545090180917
